Y               D               const           X2              X3              Y1              Y0              U1              U0              V             
1.702146        1               1.0             1.137576       -0.655516        1.702146        0.838823        0.070791        0.054429       -1.618020e-01  
0.824692        0               1.0             1.039244       -0.543378        1.589110        0.824692        0.012330        0.064881        1.042448e+00  
0.007160        1               1.0            -1.524770       -0.979963        0.007160        0.135000       -0.146593        0.016192        5.102782e-01  
0.445953        0               1.0             0.048166       -0.790002        1.250088        0.445953        0.223356       -0.066088        8.207777e-01  
1.054632        1               1.0             0.285395        0.941417        1.054632        0.567096       -0.103762       -0.004253       -2.877967e-01  
0.622800        0               1.0             0.442939        1.598337        1.202784        0.622800       -0.043047        0.012066        1.023141e+00  
1.011827        1               1.0            -0.055991       -0.598525        1.011827        0.485308        0.042902       -0.000694        2.552949e-01  
0.712229        1               1.0            -0.498977        1.056039        0.712229        0.491621       -0.010838        0.116365       -4.641149e-01  
0.468980        0               1.0            -0.131334        2.322655        1.202373        0.468980        0.275264        0.001814       -3.811608e-01  
1.196525        1               1.0             0.221159       -0.292268        1.196525        0.333835        0.073782       -0.221455       -9.368374e-01  
0.267935        0               1.0            -0.427898       -0.862075        0.608532        0.267935       -0.153985       -0.125090        1.018345e+00  
1.214816        1               1.0             0.305939       -0.688672        1.214816        0.668514        0.045020        0.092029       -1.568882e+00  
0.953887        1               1.0            -0.059729       -0.704637        0.953887        0.547385       -0.012963        0.062318       -1.019899e+00  
0.602672        1               1.0            -1.006589       -0.182528        0.602672        0.200411        0.161329       -0.047942        1.098794e-01  
1.526559        1               1.0             0.915276       -1.956892        1.526559        0.636568        0.018581       -0.092251       -1.227642e+00  
0.265064        0               1.0            -1.299801       -0.481835        0.282519        0.265064        0.003909        0.090014        1.376244e+00  
1.437572        1               1.0             1.004186        0.146857        1.437572        0.812964       -0.119751        0.061918        8.456064e-02  
0.719944        1               1.0            -0.399858        0.528851        0.719944        0.200692       -0.058134       -0.199344       -5.934550e-01  
